Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN
1234,1,2010-07-05,92.0,55.0,74.6,13.0,60.166666666666664,65.66666666666667,0.0,1.0,0.1906666666666663,29.306666666666665,29.983666666666668,15.0,20,8.513333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.16666666666666666,0.0,0.0
1235,2,2010-07-05,92.0,55.0,74.96666666666667,29.5,60.266666666666666,65.83333333333333,0.0,1.0,0.1906666666666663,29.302,29.979,15.0,20,8.783333333333326,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.16666666666666666,0.0,0.0
1236,1,2010-07-06,92.0,55.0,75.16666666666667,10.0,60.36666666666667,65.96666666666667,0.0,1.0,0.19566666666666632,29.302,29.978666666666665,15.0,22,8.803333333333326,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.13333333333333333,0.0,0.0
1237,2,2010-07-06,92.0,55.0,75.36666666666666,29.5,60.43333333333333,66.06666666666666,0.0,1.0,0.1836666666666663,29.302666666666667,29.978333333333335,15.0,23,8.909999999999993,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.13333333333333333,0.0,0.0
1238,1,2010-07-07,93.0,55.0,75.53333333333333,10.0,60.5,66.13333333333334,0.0,1.0,0.19033333333333297,29.30466666666667,29.98,15.0,23,8.889999999999993,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.0,0.0
1239,2,2010-07-07,94.0,55.0,75.7,29.5,60.53333333333333,66.2,0.0,1.0,0.19199999999999964,29.306333333333335,29.981333333333332,15.0,24,8.833333333333327,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.0,0.0
1240,1,2010-07-08,94.0,55.0,75.8,8.0,60.53333333333333,66.26666666666667,0.0,1.0,0.16833333333333297,29.310000000000002,29.984666666666666,15.0,32,8.629999999999994,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.16666666666666666,0.0,0.0
1241,2,2010-07-08,94.0,55.0,75.93333333333334,29.5,60.53333333333333,66.3,0.0,1.0,0.132333333333333,29.313333333333336,29.987333333333332,15.0,34,8.403333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0
1242,1,2010-07-09,94.0,55.0,76.06666666666666,6.0,60.5,66.36666666666666,0.0,1.0,0.132333333333333,29.311,29.985666666666667,15.0,36,8.363333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0
1243,2,2010-07-09,94.0,55.0,76.3,29.5,60.5,66.43333333333334,0.0,1.0,0.132333333333333,29.309000000000005,29.984,15.0,2,8.309999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0
1244,1,2010-07-10,94.0,55.0,76.5,6.0,60.46666666666667,66.46666666666667,0.0,1.0,0.132333333333333,29.30733333333334,29.982333333333337,15.0,28,8.333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0
1245,2,2010-07-10,94.0,55.0,76.63333333333334,29.5,60.4,66.5,0.0,1.0,0.13266666666666632,29.30566666666667,29.980333333333338,15.0,27,8.313333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0
1246,1,2010-07-11,94.0,55.0,76.56666666666666,3.0,60.3,66.4,0.0,1.0,0.1306666666666663,29.305000000000003,29.979666666666667,15.0,23,8.349999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.2,0.0,0.0
1247,2,2010-07-11,94.0,55.0,76.5,29.5,60.2,66.33333333333333,0.0,1.0,0.13299999999999962,29.304000000000006,29.979,15.0,21,8.339999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.2,0.0,0.0
1248,1,2010-07-12,94.0,55.0,76.36666666666666,2.0,60.03333333333333,66.16666666666667,0.0,1.0,0.11499999999999962,29.309000000000005,29.983666666666668,15.0,35,8.166666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.2,0.23333333333333334,0.0,0.0
1249,2,2010-07-12,94.0,55.0,76.2,29.5,59.86666666666667,66.03333333333333,0.0,1.0,0.08599999999999962,29.314333333333334,29.988333333333333,15.0,4,7.986666666666663,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0
1250,1,2010-07-13,94.0,55.0,76.33333333333333,4.0,60.06666666666667,66.16666666666667,0.0,1.0,0.09166666666666629,29.317666666666664,29.992,15.0,10,7.813333333333329,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0
1251,2,2010-07-13,94.0,55.0,76.46666666666667,29.5,60.233333333333334,66.26666666666667,0.0,1.0,0.09233333333333295,29.32133333333333,29.99566666666667,15.0,9,7.65333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.23333333333333334,0.0,0.0
1252,1,2010-07-14,94.0,55.0,76.9,7.0,60.833333333333336,66.76666666666667,0.0,1.0,0.09233333333333295,29.316,29.991333333333333,15.0,17,7.739999999999996,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
1253,2,2010-07-14,94.0,55.0,77.36666666666666,29.5,61.4,67.23333333333333,0.0,1.0,0.09233333333333295,29.310999999999996,29.987000000000002,15.0,18,7.759999999999995,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1254,1,2010-07-15,94.0,55.0,77.86666666666666,7.0,62.03333333333333,67.76666666666667,0.0,1.0,0.09266666666666627,29.3,29.975666666666665,15.0,27,7.896666666666662,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1255,2,2010-07-15,94.0,55.0,78.4,29.5,62.666666666666664,68.3,0.0,1.0,0.09266666666666627,29.288666666666664,29.964333333333332,15.0,25,8.019999999999996,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1256,1,2010-07-16,94.0,58.0,78.83333333333333,5.0,63.13333333333333,68.66666666666667,0.0,3.0,0.09266666666666627,29.276666666666664,29.951666666666664,15.0,25,8.106666666666662,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1257,2,2010-07-16,94.0,59.0,79.2,29.5,63.56666666666667,69.03333333333333,0.0,6.0,0.09266666666666627,29.264666666666663,29.939,15.0,25,8.169999999999996,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1258,1,2010-07-17,94.0,60.0,79.56666666666666,8.0,63.9,69.33333333333333,0.0,8.0,0.09266666666666627,29.254999999999995,29.928666666666665,15.0,28,8.129999999999997,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1259,2,2010-07-17,94.0,60.0,79.86666666666666,29.5,64.36666666666666,69.66666666666667,0.0,9.0,0.09266666666666627,29.24566666666666,29.917999999999996,15.0,26,8.079999999999997,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1260,1,2010-07-18,94.0,64.0,80.13333333333334,8.0,64.8,70.0,0.0,10.0,0.0929999999999996,29.238666666666667,29.910666666666664,15.0,25,8.10333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1261,2,2010-07-18,94.0,65.0,80.36666666666666,29.5,65.3,70.33333333333333,0.0,10.0,0.10266666666666627,29.231999999999996,29.90333333333333,15.0,24,8.129999999999995,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.3,0.0,0.0
1262,1,2010-07-19,94.0,65.0,80.26666666666667,3.0,65.3,70.3,0.0,10.0,0.10299999999999959,29.23133333333333,29.902666666666665,15.0,24,7.943333333333329,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,0.3,0.0,0.0
1263,2,2010-07-19,94.0,65.0,80.13333333333334,29.5,65.33333333333333,70.26666666666667,0.0,10.0,0.1019999999999996,29.230333333333327,29.901666666666664,15.0,23,7.7499999999999964,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.3,0.0,0.0
1264,1,2010-07-20,94.0,65.0,79.86666666666666,3.0,65.46666666666667,70.23333333333333,0.0,10.0,0.1019999999999996,29.23066666666666,29.90233333333333,13.0,23,7.479999999999995,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.3,0.0,0.0
1265,2,2010-07-20,94.0,65.0,79.6,29.5,65.56666666666666,70.23333333333333,0.0,10.0,0.1019999999999996,29.23066666666666,29.903,9.2,23,7.299999999999995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3333333333333333,0.3,0.0,0.0
1266,1,2010-07-21,94.0,65.0,79.6,8.0,65.43333333333334,70.13333333333334,0.0,10.0,0.08966666666666627,29.231666666666662,29.90433333333333,9.2,31,7.226666666666662,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.3,0.0,0.0
1267,2,2010-07-21,94.0,65.0,79.56666666666666,29.5,65.36666666666666,70.1,0.0,10.0,0.08833333333333293,29.232333333333326,29.905333333333328,9.2,30,7.096666666666663,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.26666666666666666,0.3,0.0,0.0
1268,1,2010-07-22,94.0,65.0,79.5,6.0,65.4,70.13333333333334,0.0,10.0,0.08199999999999959,29.226333333333326,29.900666666666663,10.8,20,7.28333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
1269,2,2010-07-22,93.0,65.0,79.43333333333334,29.5,65.43333333333334,70.16666666666667,0.0,10.0,0.08099999999999959,29.220999999999993,29.896333333333327,10.8,20,7.399999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.26666666666666666,0.0,0.0
1270,1,2010-07-23,94.0,65.0,79.46666666666667,8.0,65.46666666666667,70.2,0.0,10.0,0.16866666666666627,29.21699999999999,29.891666666666662,11.2,24,7.61333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.26666666666666666,0.0,0.0
1271,2,2010-07-23,95.0,65.0,79.53333333333333,29.5,65.53333333333333,70.26666666666667,0.0,10.0,0.2686666666666663,29.213666666666658,29.886999999999997,11.2,24,7.82333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,0.26666666666666666,0.0,0.0
1272,1,2010-07-24,95.0,65.0,79.5,4.0,65.93333333333334,70.46666666666667,0.0,10.0,0.3899999999999996,29.210333333333324,29.882999999999996,11.2,28,7.8699999999999966,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3,0.0,0.0
1273,2,2010-07-24,95.0,65.0,79.43333333333334,29.5,66.3,70.63333333333334,0.0,10.0,0.5476666666666663,29.206666666666656,29.878999999999998,11.2,23,7.989999999999997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.3333333333333333,0.03333333333333333,0.0
1274,1,2010-07-25,95.0,65.0,79.26666666666667,0.0,66.23333333333333,70.53333333333333,0.0,9.0,0.5476666666666663,29.21099999999999,29.88266666666666,11.2,2,8.029999999999996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.3333333333333333,0.03333333333333333,0.0
1275,2,2010-07-25,95.0,65.0,79.13333333333334,29.5,66.26666666666667,70.5,0.0,9.0,0.5646666666666662,29.21499999999999,29.885999999999992,11.2,2,8.11333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.03333333333333333,0.0
1276,1,2010-07-26,95.0,61.0,79.03333333333333,-1.0,66.23333333333333,70.5,0.0,8.0,0.5383333333333329,29.224999999999987,29.89533333333333,11.2,12,8.026666666666662,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.0
1277,2,2010-07-26,95.0,61.0,78.96666666666667,29.5,66.23333333333333,70.5,0.0,8.0,0.5126666666666663,29.23499999999999,29.904666666666667,11.2,12,7.98333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,0.3,0.03333333333333333,0.0
1278,1,2010-07-27,95.0,61.0,79.06666666666666,4.0,66.3,70.6,0.0,8.0,0.5126666666666663,29.242666666666654,29.913,11.2,21,8.066666666666663,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,0.26666666666666666,0.03333333333333333,0.0
1279,2,2010-07-27,95.0,61.0,79.23333333333333,29.5,66.36666666666666,70.7,0.0,8.0,0.512333333333333,29.250333333333323,29.921333333333333,11.2,21,8.136666666666663,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.23333333333333334,0.03333333333333333,0.0
1280,1,2010-07-28,95.0,61.0,79.36666666666666,7.0,66.56666666666666,70.86666666666666,0.0,8.0,0.5066666666666663,29.252333333333322,29.92366666666667,11.2,28,8.24333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.03333333333333333,0.0
1281,2,2010-07-28,95.0,61.0,79.56666666666666,29.5,66.8,71.1,0.0,8.0,0.5059999999999997,29.25433333333332,29.926,11.2,25,8.306666666666663,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.26666666666666666,0.03333333333333333,0.0
1282,1,2010-07-29,95.0,61.0,79.4,1.0,66.36666666666666,70.8,0.0,8.0,0.5059999999999997,29.25799999999999,29.929666666666666,11.2,5,8.203333333333331,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.23333333333333334,0.03333333333333333,0.0
1283,2,2010-07-29,95.0,61.0,79.16666666666667,29.5,66.03333333333333,70.53333333333333,0.0,8.0,0.5059999999999997,29.261333333333322,29.93333333333333,11.2,6,8.156666666666665,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.23333333333333334,0.2,0.03333333333333333,0.0
1284,1,2010-07-30,95.0,61.0,78.96666666666667,1.0,65.73333333333333,70.26666666666667,0.0,8.0,0.5056666666666663,29.262666666666654,29.935666666666666,11.2,17,8.023333333333332,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,0.2,0.03333333333333333,0.0
1285,2,2010-07-30,95.0,61.0,78.7,29.5,65.4,70.0,0.0,8.0,0.5056666666666663,29.26433333333332,29.938333333333333,11.2,16,7.873333333333332,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,0.2,0.03333333333333333,0.0
1286,1,2010-07-31,95.0,61.0,78.5,-1.0,65.46666666666667,69.96666666666667,0.0,8.0,0.528333333333333,29.26133333333332,29.935333333333332,11.2,13,7.796666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.23333333333333334,0.03333333333333333,0.0
1287,2,2010-07-31,95.0,61.0,78.26666666666667,29.5,65.56666666666666,69.9,0.0,7.0,0.548333333333333,29.258666666666656,29.932333333333336,11.2,14,7.6933333333333325,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.36666666666666664,0.26666666666666666,0.03333333333333333,0.0
1288,1,2010-08-01,95.0,61.0,78.06666666666666,3.0,65.63333333333334,69.83333333333333,0.0,7.0,0.548333333333333,29.260333333333325,29.934000000000005,11.2,13,7.599999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.36666666666666664,0.3,0.03333333333333333,0.0
1289,2,2010-08-01,95.0,61.0,77.83333333333333,29.5,65.63333333333334,69.76666666666667,0.0,7.0,0.548333333333333,29.26199999999999,29.936,11.2,11,7.516666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.36666666666666664,0.3333333333333333,0.03333333333333333,0.0
1290,1,2010-08-02,95.0,61.0,77.63333333333334,3.0,65.56666666666666,69.66666666666667,0.0,7.0,0.5479999999999996,29.267333333333323,29.94066666666667,11.2,21,7.42,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.4,0.36666666666666664,0.03333333333333333,0.0
1291,2,2010-08-02,95.0,61.0,77.43333333333334,29.5,65.46666666666667,69.56666666666666,0.0,7.0,0.5409999999999996,29.27233333333332,29.945333333333338,11.2,21,7.319999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.43333333333333335,0.36666666666666664,0.03333333333333333,0.0
1292,1,2010-08-03,95.0,61.0,77.4,3.0,65.63333333333334,69.66666666666667,0.0,7.0,0.5499999999999995,29.27299999999999,29.946000000000005,11.2,21,7.266666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.43333333333333335,0.4,0.03333333333333333,0.0
1293,2,2010-08-03,95.0,61.0,77.33333333333333,29.5,65.76666666666667,69.76666666666667,0.0,7.0,0.6033333333333329,29.273333333333323,29.94666666666667,11.2,20,7.223333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.43333333333333335,0.43333333333333335,0.03333333333333333,0.0
1294,1,2010-08-04,95.0,61.0,77.33333333333333,4.0,65.9,69.86666666666666,0.0,7.0,0.619333333333333,29.27133333333332,29.94433333333334,11.2,27,7.1466666666666665,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.4666666666666667,0.4666666666666667,0.03333333333333333,0.0
1295,2,2010-08-04,95.0,61.0,77.3,29.5,66.06666666666666,69.96666666666667,0.0,7.0,0.638333333333333,29.269666666666655,29.942000000000007,11.2,26,7.0233333333333325,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.03333333333333333,0.0
1296,1,2010-08-05,95.0,61.0,77.1,3.0,65.96666666666667,69.86666666666666,0.0,7.0,0.638333333333333,29.264333333333322,29.936666666666675,11.2,29,7.159999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.03333333333333333,0.0
1297,2,2010-08-05,95.0,61.0,76.9,29.5,65.83333333333333,69.73333333333333,0.0,7.0,0.638333333333333,29.258999999999993,29.931333333333342,11.2,29,7.276666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.03333333333333333,0.0
1298,1,2010-08-06,95.0,61.0,76.66666666666667,0.0,65.43333333333334,69.4,0.0,7.0,0.6379999999999996,29.260999999999992,29.932666666666673,11.2,29,7.096666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.5,0.03333333333333333,0.0
1299,2,2010-08-06,95.0,61.0,76.4,29.5,65.03333333333333,69.06666666666666,0.0,7.0,0.6373333333333329,29.262666666666657,29.933666666666674,11.2,29,7.006666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4666666666666667,0.5,0.03333333333333333,0.0
1300,1,2010-08-07,95.0,61.0,76.1,0.0,64.8,68.86666666666666,0.0,7.0,0.5443333333333329,29.26433333333333,29.936000000000003,10.6,23,6.879999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.43333333333333335,0.4666666666666667,0.03333333333333333,0.0
1301,2,2010-08-07,91.0,61.0,75.83333333333333,29.5,64.53333333333333,68.63333333333334,0.0,7.0,0.4393333333333329,29.265333333333327,29.93866666666667,10.6,23,6.763333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.4,0.43333333333333335,0.03333333333333333,0.0
1302,1,2010-08-08,91.0,61.0,75.83333333333333,5.0,64.4,68.53333333333333,0.0,7.0,0.3206666666666662,29.26433333333333,29.93866666666667,10.6,22,6.796666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.43333333333333335,0.03333333333333333,0.0
1303,2,2010-08-08,91.0,61.0,75.86666666666666,29.5,64.26666666666667,68.46666666666667,0.0,7.0,0.16466666666666624,29.26433333333333,29.939000000000004,10.6,21,6.77,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.36666666666666664,0.4,0.0,0.0
1304,1,2010-08-09,91.0,61.0,76.06666666666666,7.0,64.66666666666667,68.76666666666667,0.0,7.0,0.16966666666666624,29.258999999999997,29.93366666666667,10.6,24,6.7,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.4,0.0,0.0
1305,2,2010-08-09,91.0,61.0,76.3,29.5,64.96666666666667,69.0,0.0,7.0,0.15233333333333293,29.253999999999998,29.928666666666672,10.6,24,6.596666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1306,1,2010-08-10,91.0,62.0,76.6,9.0,65.26666666666667,69.23333333333333,0.0,7.0,0.15233333333333293,29.249,29.923333333333336,10.6,7,6.586666666666668,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1307,2,2010-08-10,91.0,62.0,76.9,29.5,65.56666666666666,69.46666666666667,0.0,7.0,0.15233333333333293,29.243999999999996,29.918,10.6,8,6.603333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1308,1,2010-08-11,91.0,62.0,77.06666666666666,10.0,65.66666666666667,69.56666666666666,0.0,7.0,0.15233333333333293,29.238999999999997,29.912333333333333,10.6,28,6.590000000000001,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.4,0.0,0.0
1309,2,2010-08-11,91.0,62.0,77.2,29.5,65.76666666666667,69.66666666666667,0.0,7.0,0.15233333333333293,29.234333333333332,29.90666666666667,10.6,27,6.613333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.4,0.0,0.0
1310,1,2010-08-12,92.0,62.0,77.26666666666667,10.0,65.73333333333333,69.66666666666667,0.0,7.0,0.15233333333333293,29.230666666666664,29.903000000000002,10.6,10,6.493333333333334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1311,2,2010-08-12,92.0,62.0,77.2,29.5,65.66666666666667,69.63333333333334,0.0,7.0,0.15233333333333293,29.226666666666667,29.899333333333335,10.6,8,6.39,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1312,1,2010-08-13,92.0,62.0,77.46666666666667,10.0,66.06666666666666,69.93333333333334,0.0,7.0,0.16066666666666626,29.217,29.889666666666663,10.6,18,6.409999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.36666666666666664,0.4,0.0,0.0
1313,2,2010-08-13,93.0,62.0,77.73333333333333,29.5,66.43333333333334,70.23333333333333,0.0,7.0,0.18266666666666626,29.207666666666668,29.88,10.6,17,6.449999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.4,0.43333333333333335,0.0,0.0
1314,1,2010-08-14,93.0,62.0,77.9,8.0,66.73333333333333,70.5,0.0,7.0,0.18266666666666626,29.203,29.874666666666666,10.6,25,6.413333333333332,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.36666666666666664,0.43333333333333335,0.0,0.0
1315,2,2010-08-14,93.0,62.0,78.06666666666666,29.5,67.03333333333333,70.73333333333333,0.0,7.0,0.18266666666666626,29.198666666666668,29.868999999999996,10.6,22,6.3599999999999985,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.3333333333333333,0.43333333333333335,0.0,0.0
1316,1,2010-08-15,93.0,62.0,78.13333333333334,3.0,66.96666666666667,70.73333333333333,0.0,7.0,0.15999999999999961,29.201000000000004,29.87033333333333,10.6,29,6.459999999999998,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.4,0.0,0.0
1317,2,2010-08-15,93.0,62.0,78.26666666666667,29.5,66.93333333333334,70.8,0.0,8.0,0.13999999999999962,29.20266666666667,29.871666666666663,10.6,29,6.6099999999999985,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.36666666666666664,0.0,0.0
1318,1,2010-08-16,93.0,62.0,78.13333333333334,0.0,66.56666666666666,70.6,0.0,7.0,0.13999999999999962,29.205333333333332,29.87399999999999,10.6,28,6.783333333333332,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.3333333333333333,0.0,0.0
1319,2,2010-08-16,93.0,62.0,78.03333333333333,29.5,66.23333333333333,70.4,0.0,7.0,0.13999999999999962,29.207666666666668,29.876333333333328,10.6,27,6.9833333333333325,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.3,0.0,0.0
1320,1,2010-08-17,93.0,62.0,77.9,0.0,65.9,70.16666666666667,0.0,7.0,0.14099999999999963,29.211000000000002,29.879999999999995,10.6,30,6.959999999999998,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
1321,2,2010-08-17,93.0,62.0,77.73333333333333,29.5,65.6,69.93333333333334,0.0,7.0,0.13933333333333298,29.214333333333336,29.88366666666666,10.6,28,6.953333333333332,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
